"book","chapter","verse","edition","unique_id","text","nltext","bgmtext","lemma","bgmpos"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",1,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",2,"τῷ","τῷ","ὁ@ddns","ὁ","ddns"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",3,"πεντεκαιδεκάτῳ","πεντεκαιδεκάτῳ","πεντεκαιδέκατος@aodnsn","πεντεκαιδέκατος","aodnsn"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",4,"ἔτει","ἔτει","ἔτος@ndnsc","ἔτος","ndnsc"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",5,"Τιβερίου","Τιβερίου","Τιβέριος@ngmsp","Τιβέριος","ngmsp"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",6,"Καίσαρος","Καίσαρος","Καῖσαρ@ngmsp","Καῖσαρ","ngmsp"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",7,"ἡγεμονεύοντος","ἡγεμονεύοντος","ἡγεμονεύω@vppagms","ἡγεμονεύω","vppagms"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",8,"Ποντίου","Ποντίου","Πόντιος@ngmsp","Πόντιος","ngmsp"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",9,"Πιλάτου","Πιλάτου","Πιλᾶτος@ngmsp","Πιλᾶτος","ngmsp"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",10,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","3","1","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",11,"Ἰουδαίας","Ἰουδαίας","Ἰουδαία@ngfsp","Ἰουδαία","ngfsp"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",12,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",13,"Ἰησοῦς","Ἰησοῦς","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",14,"κατῆλθεν","κατῆλθεν","κατέρχομαι@viaa3s","κατέρχομαι","viaa3s"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",15,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",16,"Καφαρναοὺμ","Καφαρναοὺμ","Καφαρναούμ@nafsp","Καφαρναούμ","nafsp"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",17,"πόλιν","πόλιν","πόλις@nafsc","πόλις","nafsc"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",18,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",19,"Γαλιλαίας","Γαλιλαίας","Γαλιλαία@ngfsp","Γαλιλαία","ngfsp"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",20,".",".",".",".","."
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",21,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",22,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",23,"διδάσκων","διδάσκων","διδάσκω@vppanms","διδάσκω","vppanms"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",24,"αὐτοὺς","αὐτοὺς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",25,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",26,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",27,"συναγωγῇ","συναγωγῇ","συναγωγή@ndfsc","συναγωγή","ndfsc"
"Ev","4","31","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",28,"·","·","·","·","·"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",29,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",30,"ἐξεπλήσσοντο","ἐξεπλήσσοντο","ἐκπλήσσω@viip3p","ἐκπλήσσω","viip3p"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",31,"ἐπὶ","ἐπὶ","ἐπί@pd","ἐπί","pd"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",32,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",33,"διδαχῇ","διδαχῇ","διδαχή@ndfsc","διδαχή","ndfsc"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",34,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",35,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",36,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",37,"ἐξουσίᾳ","ἐξουσίᾳ","ἐξουσία@ndfsc","ἐξουσία","ndfsc"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",38,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",39,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",40,"λόγος","λόγος","λόγος@nnmsc","λόγος","nnmsc"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",41,"αὐτοῦ","αὐτοῦ","αὐτός@rpgms","αὐτός","rpgms"
"Ev","4","32","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",42,".",".",".",".","."
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",43,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",44,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",45,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",46,"συναγωγῇ","συναγωγῇ","συναγωγή@ndfsc","συναγωγή","ndfsc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",47,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",48,"ἄνθρωπος","ἄνθρωπος","ἄνθρωπος@nnmsc","ἄνθρωπος","nnmsc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",49,"ἔχων","ἔχων","ἔχω@vppanms","ἔχω","vppanms"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",50,"πνεῦμα","πνεῦμα","πνεῦμα@nansc","πνεῦμα","nansc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",51,"δαιμονίου","δαιμονίου","δαιμόνιον@ngnsc","δαιμόνιον","ngnsc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",52,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",53,"ἀνέκραξεν","ἀνέκραξεν","ἀνακράζω@viaa3s","ἀνακράζω","viaa3s"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",54,"φωνῇ","φωνῇ","φωνή@ndfsc","φωνή","ndfsc"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",55,"μεγάλῃ","μεγάλῃ","μέγας@andfsn","μέγας","andfsn"
"Ev","4","33","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",56,"·","·","·","·","·"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",57,"τί","τί","τίς@rqnns","τίς","rqnns"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",58,"ἡμῖν","ἡμῖν","ἐγώ@rpd-p","ἐγώ","rpd-p"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",59,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",60,"σοί","σοί","σύ@rpd-s","σύ","rpd-s"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",61,"Ἰησοῦ","Ἰησοῦ","Ἰησοῦς@nvmsp","Ἰησοῦς","nvmsp"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",62,";",";",";",";",";"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",63,"ἦλθες","ἦλθες","ἔρχομαι@viaa2s","ἔρχομαι","viaa2s"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",64,"ἀπολέσαι","ἀπολέσαι","ἀπόλλυμι@vnaa","ἀπόλλυμι","vnaa"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",65,"ἡμᾶς","ἡμᾶς","ἐγώ@rpa-p","ἐγώ","rpa-p"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",66,";",";",";",";",";"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",67,"οἶδα","οἶδα","οἶδα@vixa1s","οἶδα","vixa1s"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",68,"σε","σε","σύ@rpa-s","σύ","rpa-s"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",69,"τίς","τίς","τίς@rqnms","τίς","rqnms"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",70,"εἶ","εἶ","εἰμί@vipa2s","εἰμί","vipa2s"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",71,"·","·","·","·","·"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",72,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",73,"ἅγιος","ἅγιος","ἅγιος@annmsn","ἅγιος","annmsn"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",74,"τοῦ","τοῦ","ὁ@dgms","ὁ","dgms"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",75,"θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc"
"Ev","4","34","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",76,".",".",".",".","."
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",77,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",78,"ἐπετίμησεν","ἐπετίμησεν","ἐπιτιμάω@viaa3s","ἐπιτιμάω","viaa3s"
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",79,"αὐτῷ","αὐτῷ","αὐτός@rpdns","αὐτός","rpdns"
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",80,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",81,"Ἰησοῦς","Ἰησοῦς","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp"
"Ev","4","35","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",82,".",".",".",".","."
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",83,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",84,"ἦλθεν","ἦλθεν","ἔρχομαι@viaa3s","ἔρχομαι","viaa3s"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",85,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",86,"Ναζαρά","Ναζαρά","Ναζαρά@nafsp","Ναζαρά","nafsp"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",87,"ὅπου","ὅπου","ὅπου@cs","ὅπου","cs"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",88,"ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",89,"κατὰ","κατὰ","κατά@pa","κατά","pa"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",90,"τὸ","τὸ","ὁ@dans","ὁ","dans"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",91,"εἰωθὸς","εἰωθὸς","εἴωθα@vpxaans","εἴωθα","vpxaans"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",92,"ἐν","ἐν","ἐν@pd","ἐν","pd"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",93,"τῇ","τῇ","ὁ@ddfs","ὁ","ddfs"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",94,"ἡμέρᾳ","ἡμέρᾳ","ἡμέρα@ndfsc","ἡμέρα","ndfsc"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",95,"τῶν","τῶν","ὁ@dgnp","ὁ","dgnp"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",96,"σαββάτων","σαββάτων","σάββατον@ngnpc","σάββατον","ngnpc"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",97,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",98,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",99,"συναγωγὴν","συναγωγὴν","συναγωγή@nafsc","συναγωγή","nafsc"
"Ev","4","16","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",100,".",".",".",".","."
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",101,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",102,"εἶπεν","εἶπεν","λέγω@viaa3s","λέγω","viaa3s"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",103,"πρὸς","πρὸς","πρός@pa","πρός","pa"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",104,"αὐτούς","αὐτούς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",105,"·","·","·","·","·"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",106,"πάντως","πάντως","πάντως@b","πάντως","b"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",107,"ἐρεῖτέ","ἐρεῖτέ","λέγω@vifa2p","λέγω","vifa2p"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",108,"μοι","μοι","ἐγώ@rpd-s","ἐγώ","rpd-s"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",109,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",110,"παραβολὴν","παραβολὴν","παραβολή@nafsc","παραβολή","nafsc"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",111,"ταύτην","ταύτην","οὗτος@rdafs","οὗτος","rdafs"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",112,"·","·","·","·","·"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",113,"ἰατρέ","ἰατρέ","ἰατρός@nvmsc","ἰατρός","nvmsc"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",114,"θεράπευσον","θεράπευσον","θεραπεύω@vdaa2s","θεραπεύω","vdaa2s"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",115,"σεαυτόν","σεαυτόν","σεαυτοῦ@rxams","σεαυτοῦ","rxams"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",116,",",",",",",",",","
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",117,"ὅσα","ὅσα","ὅσος@rranp","ὅσος","rranp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",118,"ἠκούσαμεν","ἠκούσαμεν","ἀκούω@viaa1p","ἀκούω","viaa1p"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",119,"γενόμενα","γενόμενα","γίνομαι@vpamanp","γίνομαι","vpamanp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",120,"εἰς","εἰς","εἰς@pa","εἰς","pa"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",121,"τὴν","τὴν","ὁ@dafs","ὁ","dafs"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",122,"Καφαρναοὺμ","Καφαρναοὺμ","Καφαρναούμ@nafsp","Καφαρναούμ","nafsp"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",123,"ποίησον","ποίησον","ποιέω@vdaa2s","ποιέω","vdaa2s"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",124,"καὶ","καὶ","καί@b","καί","b"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",125,"ὧδε","ὧδε","ὧδε@b","ὧδε","b"
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",126,",",",",",",",",","
"Ev","4","23","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",127,".",".",".",".","."
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",128,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",129,"ἀναστάντες","ἀναστάντες","ἀνίστημι@vpaanmp","ἀνίστημι","vpaanmp"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",130,"ἐξέβαλον","ἐξέβαλον","ἐκβάλλω@viaa3p","ἐκβάλλω","viaa3p"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",131,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",132,"ἔξω","ἔξω","ἔξω@pg","ἔξω","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",133,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",134,"πόλεως","πόλεως","πόλις@ngfsc","πόλις","ngfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",135,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",136,"ἤγαγον","ἤγαγον","ἄγω@viaa3p","ἄγω","viaa3p"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",137,"αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",138,"ἕως","ἕως","ἕως@pg","ἕως","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",139,"τῆς","τῆς","ὁ@dgfs","ὁ","dgfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",140,"ὀφρύος","ὀφρύος","ὀφρύς@ngfsc","ὀφρύς","ngfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",141,"τοῦ","τοῦ","ὁ@dgns","ὁ","dgns"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",142,"ὄρους","ὄρους","ὄρος@ngnsc","ὄρος","ngnsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",143,"ἐφ᾽","ἐφ᾽","ἐπί@pg","ἐπί","pg"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",144,"οὗ","οὗ","ὅς@rrgns","ὅς","rrgns"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",145,"ἡ","ἡ","ὁ@dnfs","ὁ","dnfs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",146,"πόλις","πόλις","πόλις@nnfsc","πόλις","nnfsc"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",147,"ᾠκοδόμητο","ᾠκοδόμητο","οἰκοδομέω@viyp3s","οἰκοδομέω","viyp3s"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",148,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",149,"ὥστε","ὥστε","ὥστε@cs","ὥστε","cs"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",150,"κατακρημνίσαι","κατακρημνίσαι","κατακρημνίζω@vnaa","κατακρημνίζω","vnaa"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",151,"αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams"
"Ev","4","29","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",152,".",".",".",".","."
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",153,"αὐτὸς","αὐτὸς","αὐτός@rtnms","αὐτός","rtnms"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",154,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",155,"διελθὼν","διελθὼν","διέρχομαι@vpaanms","διέρχομαι","vpaanms"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",156,"διὰ","διὰ","διά@pg","διά","pg"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",157,"μέσου","μέσου","μέσος@angnsn","μέσος","angnsn"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",158,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",159,"ἐπορεύετο","ἐπορεύετο","πορεύομαι@viim3s","πορεύομαι","viim3s"
"Ev","4","30","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",160,".",".",".",".","."
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",161,"ἀσθενοῦντας","ἀσθενοῦντας","ἀσθενέω@vppaamp","ἀσθενέω","vppaamp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",162,"νόσοις","νόσοις","νόσος@ndfpc","νόσος","ndfpc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",163,"ποικίλαις","ποικίλαις","ποικίλος@andfpn","ποικίλος","andfpn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",164,"ὁ","ὁ","ὁ@dnms","ὁ","dnms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",165,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",166,"ἑνὶ","ἑνὶ","εἷς@acdmsn","εἷς","acdmsn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",167,"ἑκάστῳ","ἑκάστῳ","ἕκαστος@aidmsn","ἕκαστος","aidmsn"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",168,"αὐτῶν","αὐτῶν","αὐτός@rpgmp","αὐτός","rpgmp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",169,"τὰς","τὰς","ὁ@dafp","ὁ","dafp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",170,"χεῖρας","χεῖρας","χείρ@nafpc","χείρ","nafpc"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",171,"ἐπιτιθεὶς","ἐπιτιθεὶς","ἐπιτίθημι@vppanms","ἐπιτίθημι","vppanms"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",172,"ἐθεράπευεν","ἐθεράπευεν","θεραπεύω@viia3s","θεραπεύω","viia3s"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",173,"αὐτούς","αὐτούς","αὐτός@rpamp","αὐτός","rpamp"
"Ev","4","40","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",174,".",".",".",".","."
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",175,"ἐξήρχοντο","ἐξήρχοντο","ἐξέρχομαι@viim3p","ἐξέρχομαι","viim3p"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",176,"δὲ","δὲ","δέ@cc","δέ","cc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",177,"καὶ","καὶ","καί@b","καί","b"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",178,"δαιμόνια","δαιμόνια","δαιμόνιον@nnnpc","δαιμόνιον","nnnpc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",179,"ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",180,"πολλῶν","πολλῶν","πολύς@angmpn","πολύς","angmpn"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",181,"κραυγάζοντα","κραυγάζοντα","κραυγάζω@vppannp","κραυγάζω","vppannp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",182,"καὶ","καὶ","καί@cc","καί","cc"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",183,"λέγοντα","λέγοντα","λέγω@vppannp","λέγω","vppannp"
"Ev","4","41","urn:cts:greekLit:tlg2958.tlg00205-src-grc1",184,"ὅτι","ὅτι","ὅτι@cs","ὅτι","cs"
