"div_chapter","div_section","id","word_id","form","nlform","bgm","lemma","bgmpos","document_id"
"8","8.25",4072,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.25",4073,"3385","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.25",4074,"3386","ὑπακούουσιν","ὑπακούουσιν","ὑπακούω@vipa3p","ὑπακούω","vipa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.25",4075,"3387","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.25",4076,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4077,"3388","Καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4078,"3389","κατέπλευσαν","κατέπλευσαν","καταπλέω@viaa3p","καταπλέω","viaa3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4079,"3390","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4080,"3391","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4081,"3392","χώραν","χώραν","χώρα@nafsc","χώρα","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4082,"3393","τῶν","τῶν","ὁ@dgmp","ὁ","dgmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4083,"3394","Γαδαρηνῶν","Γαδαρηνῶν","Γαδαρηνός@angmpn","Γαδαρηνός","angmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4084,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4085,"3395","ἥτις","ἥτις","ὅστις@rrnfs","ὅστις","rrnfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4086,"3396","ἐστὶν","ἐστὶν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4087,"3397","ἀντιπέρα","ἀντιπέρα","ἀντιπέρα@pg","ἀντιπέρα","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4088,"3398","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4089,"3399","Γαλιλαίας","Γαλιλαίας","Γαλιλαία@ngfsp","Γαλιλαία","ngfsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.26",4090,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4091,"3400","Ἐξελθόντι","ἐξελθόντι","ἐξέρχομαι@vpaadms","ἐξέρχομαι","vpaadms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4092,"3401","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4093,"3402","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4094,"3403","ἐπὶ","ἐπὶ","ἐπί@pa","ἐπί","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4095,"3404","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4096,"3405","γῆν","γῆν","γῆ@nafsc","γῆ","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4097,"3406","ὑπήντησεν","ὑπήντησεν","ὑπαντάω@viaa3s","ὑπαντάω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4098,"3407","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4099,"3408","ἀνήρ","ἀνήρ","ἀνήρ@nnmsc","ἀνήρ","nnmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4100,"3409","τις","τις","τὶς@ainmsn","τὶς","ainmsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4101,"3410","ἐκ","ἐκ","ἐκ@pg","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4102,"3411","τῆς","τῆς","ὁ@dgfs","ὁ","dgfs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4103,"3412","πόλεως","πόλεως","πόλις@ngfsc","πόλις","ngfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4104,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4105,"3413","ὃς","ὃς","ὅς@rrnms","ὅς","rrnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4106,"3414","εἶχε","εἶχε","ἔχω@viia3s","ἔχω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4107,"3415","δαιμόνια","δαιμόνια","δαιμόνιον@nanpc","δαιμόνιον","nanpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4108,"3416","ἐκ","ἐκ","ἐκ@pg","ἐκ","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4109,"3417","χρόνων","χρόνων","χρόνος@ngmpc","χρόνος","ngmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4110,"3418","ἱκανῶν","ἱκανῶν","ἱκανός@angmpn","ἱκανός","angmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4111,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4112,"3419","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4113,"3420","ἱμάτιον","ἱμάτιον","ἱμάτιον@nansc","ἱμάτιον","nansc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4114,"3421","οὐκ","οὐκ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4115,"3422","ἐνεδιδύσκετο","ἐνεδιδύσκετο","ἐνδιδύσκω@viim3s","ἐνδιδύσκω","viim3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4116,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4117,"3423","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4118,"3424","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4119,"3425","οἰκίᾳ","οἰκίᾳ","οἰκία@ndfsc","οἰκία","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4120,"3426","οὐκ","οὐκ","οὐ@b","οὐ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4121,"3427","ἔμενεν","ἔμενεν","μένω@viia3s","μένω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4122,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4123,"3428","ἀλλ᾽","ἀλλ᾽","ἀλλά@cc","ἀλλά","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4124,"3429","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4125,"3430","τοῖς","τοῖς","ὁ@ddnp","ὁ","ddnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4126,"3431","μνήμασιν","μνήμασιν","μνῆμα@ndnpc","μνῆμα","ndnpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.27",4127,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4128,"3432","Ἰδὼν","ἰδὼν","ὁράω@vpaanms","ὁράω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4129,"3433","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4130,"3434","τὸν","τὸν","ὁ@dams","ὁ","dams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4131,"3435","Ἰησοῦν","Ἰησοῦν","Ἰησοῦς@namsp","Ἰησοῦς","namsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4132,"3436","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4133,"3437","ἀνακράξας","ἀνακράξας","ἀνακράζω@vpaanms","ἀνακράζω","vpaanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4134,"3438","προσέπεσεν","προσέπεσεν","προσπίπτω@viaa3s","προσπίπτω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4135,"3439","αὐτῷ","αὐτῷ","αὐτός@rpdms","αὐτός","rpdms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4136,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4137,"3440","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4138,"3441","φωνῇ","φωνῇ","φωνή@ndfsc","φωνή","ndfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4139,"3442","μεγάλῃ","μεγάλῃ","μέγας@andfsn","μέγας","andfsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4140,"3443","εἶπε","εἶπε","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4141,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4142,"3444","τί","τί","τίς@rqnns","τίς","rqnns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4143,"3445","ἐμοὶ","ἐμοὶ","ἐγώ@rpd-s","ἐγώ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4144,"3446","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4145,"3447","σοί","σοί","σύ@rpd-s","σύ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4146,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4147,"3448","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς@nvmsp","Ἰησοῦς","nvmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4148,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4149,"3449","υἱὲ","υἱὲ","υἱός@nvmsc","υἱός","nvmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4150,"3450","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4151,"3451","θεοῦ","θεοῦ","θεός@ngmsc","θεός","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4152,"3452","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4153,"3453","ὑψίστου","ὑψίστου","ὕψιστος@angmss","ὕψιστος","angmss","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4154,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4155,"3454","δέομαί","δέομαί","δέομαι@vipm1s","δέομαι","vipm1s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4156,"3455","σου","σου","σύ@rpg-s","σύ","rpg-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4157,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4158,"3456","μή","μή","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4159,"3457","με","με","ἐγώ@rpa-s","ἐγώ","rpa-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4160,"3458","βασανίσῃς","βασανίσῃς","βασανίζω@vsaa2s","βασανίζω","vsaa2s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.28",4161,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4162,"3459","Παρήγγειλε","παρήγγειλε","παραγγέλλω@viaa3s","παραγγέλλω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4163,"3460","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4164,"3461","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4165,"3462","πνεύματι","πνεύματι","πνεῦμα@ndnsc","πνεῦμα","ndnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4166,"3463","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4167,"3464","ἀκαθάρτῳ","ἀκαθάρτῳ","ἀκάθαρτος@andnsn","ἀκάθαρτος","andnsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4168,"3465","ἐξελθεῖν","ἐξελθεῖν","ἐξέρχομαι@vnaa","ἐξέρχομαι","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4169,"3466","ἀπὸ","ἀπὸ","ἀπό@pg","ἀπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4170,"3467","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4171,"3468","ἀνθρώπου","ἀνθρώπου","ἄνθρωπος@ngmsc","ἄνθρωπος","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4172,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4173,"3469","πολλοῖς","πολλοῖς","πολύς@andmpn","πολύς","andmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4174,"3470","γὰρ","γὰρ","γάρ@cc","γάρ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4175,"3471","χρόνοις","χρόνοις","χρόνος@ndmpc","χρόνος","ndmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4176,"3472","συνηρπάκει","συνηρπάκει","συναρπάζω@viya3s","συναρπάζω","viya3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4177,"3473","αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4178,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4179,"3474","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4180,"3475","ἐδεσμεῖτο","ἐδεσμεῖτο","δεσμεύω@viip3s","δεσμεύω","viip3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4181,"3476","ἁλύσεσι","ἁλύσεσι","ἅλυσις@ndfpc","ἅλυσις","ndfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4182,"3477","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4183,"3478","πέδαις","πέδαις","πέδη@ndfpc","πέδη","ndfpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4184,"3479","φυλασσόμενος","φυλασσόμενος","φυλάσσω@vpppnms","φυλάσσω","vpppnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4185,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4186,"3480","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4187,"3481","διαρρήσσων","διαρρήσσων","διαρρήγνυμι@vppanms","διαρρήγνυμι","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4188,"3482","τὰ","τὰ","ὁ@danp","ὁ","danp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4189,"3483","δεσμὰ","δεσμὰ","δεσμός@nanpc","δεσμός","nanpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4190,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4191,"3484","ἠλαύνετο","ἠλαύνετο","ἐλαύνω@viip3s","ἐλαύνω","viip3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4192,"3485","ὑπὸ","ὑπὸ","ὑπό@pg","ὑπό","pg","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4193,"3486","τοῦ","τοῦ","ὁ@dgms","ὁ","dgms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4194,"3487","δαίμονος","δαίμονος","δαίμων@ngmsc","δαίμων","ngmsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4195,"3488","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4196,"3489","τὰς","τὰς","ὁ@dafp","ὁ","dafp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4197,"3490","ἐρήμους","ἐρήμους","ἔρημος@nafpc","ἔρημος","nafpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.29",4198,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4199,"3491","Ἐπηρώτησε","ἐπηρώτησε","ἐπερωτάω@viaa3s","ἐπερωτάω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4200,"3492","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4201,"3493","αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4202,"3494","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4203,"3495","Ἰησοῦς","Ἰησοῦς","Ἰησοῦς@nnmsp","Ἰησοῦς","nnmsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4204,"3496","λέγων","λέγων","λέγω@vppanms","λέγω","vppanms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4205,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4206,"3497","τί","τί","τίς@aqnnsn","τίς","aqnnsn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4207,"3498","σοί","σοί","σύ@rpd-s","σύ","rpd-s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4208,"3499","ἐστιν","ἐστιν","εἰμί@vipa3s","εἰμί","vipa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4209,"3500","ὄνομά","ὄνομά","ὄνομα@nnnsc","ὄνομα","nnnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4210,"-",";",";","-",";","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4211,"3501","ὁ","ὁ","ὁ@dnms","ὁ","dnms","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4212,"3502","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4213,"3503","εἶπε","εἶπε","λέγω@viaa3s","λέγω","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4214,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4215,"3504","Λεγεών","Λεγεών","Λεγεών@nnfsp","Λεγεών","nnfsp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4216,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4217,"3505","ὅτι","ὅτι","ὅτι@cs","ὅτι","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4218,"3506","δαιμόνια","δαιμόνια","δαιμόνιον@nnnpc","δαιμόνιον","nnnpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4219,"3507","πολλὰ","πολλὰ","πολύς@annnpn","πολύς","annnpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4220,"3508","εἰσῆλθεν","εἰσῆλθεν","εἰσέρχομαι@viaa3s","εἰσέρχομαι","viaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4221,"3509","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4222,"3510","αὐτόν","αὐτόν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.30",4223,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4224,"3511","Καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4225,"3512","παρεκάλει","παρεκάλει","παρακαλέω@viia3s","παρακαλέω","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4226,"3513","αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4227,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4228,"3514","ἵνα","ἵνα","ἵνα@cs","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4229,"3515","μὴ","μὴ","μή@x","μή","x","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4230,"3516","ἐπιτάξῃ","ἐπιτάξῃ","ἐπιτάσσω@vsaa3s","ἐπιτάσσω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4231,"3517","αὐτοῖς","αὐτοῖς","αὐτός@rpdnp","αὐτός","rpdnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4232,"3518","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4233,"3519","τὴν","τὴν","ὁ@dafs","ὁ","dafs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4234,"3520","ἄβυσσον","ἄβυσσον","ἄβυσσος@nafsc","ἄβυσσος","nafsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4235,"3521","ἀπελθεῖν","ἀπελθεῖν","ἀπέρχομαι@vnaa","ἀπέρχομαι","vnaa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.31",4236,"-",".",".","-",".","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4237,"3522","Ἦν","ἦν","εἰμί@viia3s","εἰμί","viia3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4238,"3523","δὲ","δὲ","δέ@cc","δέ","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4239,"3524","ἐκεῖ","ἐκεῖ","ἐκεῖ@b","ἐκεῖ","b","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4240,"3525","ἀγέλη","ἀγέλη","ἀγέλη@nnfsc","ἀγέλη","nnfsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4241,"3526","χοίρων","χοίρων","χοῖρος@ngmpc","χοῖρος","ngmpc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4242,"3527","ἱκανῶν","ἱκανῶν","ἱκανός@angmpn","ἱκανός","angmpn","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4243,"3528","βοσκομένων","βοσκομένων","βόσκω@vpppnmp","βόσκω","vpppnmp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4244,"3529","ἐν","ἐν","ἐν@pd","ἐν","pd","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4245,"3530","τῷ","τῷ","ὁ@ddns","ὁ","ddns","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4246,"3531","ὄρει","ὄρει","ὄρος@ndnsc","ὄρος","ndnsc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4247,"-","·","·","-","·","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4248,"3532","καὶ","καὶ","καί@cc","καί","cc","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4249,"3533","παρεκάλουν","παρεκάλουν","παρακαλέω@viia3p","παρακαλέω","viia3p","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4250,"3534","αὐτὸν","αὐτὸν","αὐτός@rpams","αὐτός","rpams","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4251,"-",",",",","-",",","-","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4252,"3535","ἵνα","ἵνα","ἵνα@cs","ἵνα","cs","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4253,"3536","ἐπιτρέψῃ","ἐπιτρέψῃ","ἐπιτρέπω@vsaa3s","ἐπιτρέπω","vsaa3s","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4254,"3537","αὐτοῖς","αὐτοῖς","αὐτός@rpdnp","αὐτός","rpdnp","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
"8","8.32",4255,"3538","εἰς","εἰς","εἰς@pa","εἰς","pa","urn:cts:greekLit:tlg2958.tlg00201-src-grc1"
